2
125
1
1
1
25
1	
0	
Tipo_Ic
Tipo_NaoIc
7.13244	-0.329154	1.66868	5.37133	2.4748	3.46601	-10.2964	-1.26163	0.611022	-3.74013	-1.30945	0.038329	0.132489	2.84755	8.1917	-0.322897	-0.476424	5.00331	-5.32851	2.27831	0.105891	-0.617207	0.915199	0.419946	1.91672	
6.68015	-0.305741	1.82453	5.48611	2.47836	2.55547	-6.15399	-1.52724	0.580541	-2.96213	4.20038	0.155251	-0.828521	2.92855	9.54921	-1.28406	-0.466586	3.25045	-4.59293	3.17785	1.57164	-0.326092	0.937476	0.280556	1.45372	
5.60875	-0.116066	1.69239	4.32645	3.27864	1.02121	-0.745311	-1.70497	0.291536	-1.99826	8.80325	0.261805	-2.49258	2.08702	10.1698	-2.20368	-0.516036	1.10542	-2.88719	3.84231	2.58914	-0.123848	0.807167	0.13422	1.11154	
4.06554	-0.0127383	1.48864	6.5574	4.3072	-0.651325	4.68162	-1.34993	0.23114	-0.760812	13.2615	0.411215	-4.96262	1.7737	10.4061	-2.92422	-0.358295	-0.702792	-0.201377	4.09056	2.97027	-0.121643	0.576722	0.059833	0.67495	
3.21323	0.0272102	0.986503	5.36192	4.69583	-2.42735	9.52542	-1.12474	0.359666	-0.00317437	16.8351	0.497635	-7.82391	0.607155	9.84055	-3.52716	-0.284753	-2.76704	-1.04678	4.18898	2.22414	0.106665	0.341125	0.0214746	0.160994	
2.48158	0.076469	0.434668	2.76555	4.29942	-3.98496	12.5058	-0.818439	0.493981	-0.0377097	15.8109	0.505858	-9.8461	-1.67183	8.47186	-3.8389	-0.41855	-4.42075	-1.52949	3.82886	0.491339	-0.127441	0.145397	-0.115143	-0.258222	
2.38444	0.104839	-0.430301	1.95156	4.07239	-4.42855	13.2579	-0.651552	0.744151	-0.283579	11.4106	0.344366	-11.573	-3.41783	6.83473	-4.04373	-0.191146	-5.18562	0.0509369	3.24229	-2.39423	-0.31502	-0.223801	-0.288294	-0.247493	
2.54151	-0.0494593	-1.04986	2.12394	3.38775	-4.35549	12.2507	-0.826918	0.779261	-0.0389295	4.78958	0.350436	-13.6108	-4.58953	4.80368	-4.25474	-0.192373	-5.29522	1.46951	2.699	-5.1418	-0.475666	-0.360374	-0.36404	-0.157039	
2.93581	-0.0640716	-1.60086	3.17973	2.64628	-3.79418	10.2182	-1.12496	0.844616	-0.0914568	-2.8435	0.301967	-15.5888	-4.85271	3.14707	-4.18189	-0.0872716	-5.12313	1.7405	1.71298	-7.42343	-0.442109	-0.32193	-0.179506	0.172656	
3.03355	-0.0422113	-1.87082	4.28451	1.67125	-2.88848	7.62729	-1.58947	0.816843	-0.0754472	-8.12746	0.282819	-17.9501	-4.06758	1.73189	-4.17318	-0.0551254	-4.61554	1.34207	0.433223	-8.80347	-0.344917	-0.342475	-0.286841	0.280758	
3.18679	-0.00300698	-1.81697	3.85601	0.747236	-1.65679	5.1596	-2.04734	0.764454	-0.0659782	-10.0537	0.41724	-20.4476	-2.77655	0.687368	-4.0879	0.0747062	-4.04207	0.452868	-0.447383	-9.22517	-0.235605	-0.174613	-0.121939	0.0707178	
2.9505	-0.0384015	-1.78226	0.488445	0.0834136	-0.515359	2.2944	-2.36368	0.70336	-0.0116929	-9.51702	0.204257	-21.9259	-2.0769	0.176824	-3.79161	0.0563005	-3.75542	-0.175292	-1.09857	-8.61974	0.0714143	0.0272111	-0.164589	0.0142137	
2.62457	-0.113783	-2.01886	-5.2193	-0.325417	0.276153	-0.798726	-2.64813	0.699031	0.360089	-7.37179	0.109317	-22.3899	-1.83418	-0.124011	-3.14549	0.120721	-3.64571	0.430468	-1.6367	-7.51052	0.0956558	0.046241	-0.0462375	-0.110403	
2.03548	-0.367221	-1.95525	-11.8158	-0.32703	0.921127	-3.31416	-2.63121	0.790515	0.881812	-4.82162	0.00564316	-21.0818	-2.11707	-0.332594	-2.54247	0.179338	-3.24599	2.01008	-2.09255	-6.02198	0.268286	-0.0993031	-0.194971	-0.0614409	
1.55794	-0.524088	-2.02123	-16.8167	-0.337328	1.32963	-5.30628	-2.67736	0.810868	1.77489	-2.65361	-0.257938	-18.6319	-2.35485	-0.159736	-1.93812	0.236385	-2.88302	4.06336	-2.37036	-4.71443	-0.00235553	-0.202332	-0.276509	0.000186206	
1.32282	-0.810953	-1.58245	-17.8464	-0.195796	1.42462	-6.3544	-2.73875	0.707735	2.88578	-0.853026	-0.49938	-16.1144	-1.63122	0.2328	-1.23663	0.0482891	-2.22145	5.14527	-2.87177	-3.67798	-0.28735	-0.0518226	-0.491542	0.0878448	
1.15014	-0.886184	-1.09525	-14.6641	-0.056551	1.2177	-6.32625	-2.84053	0.238845	3.6355	0.61578	-0.691428	-13.4552	-0.36713	0.839605	-0.731059	-0.166405	-1.64715	4.13186	-3.39064	-2.74144	-0.712446	-0.0756795	-0.594777	0.294243	
1.11824	-1.04625	-0.0832002	-7.58785	-0.590823	0.724309	-5.39096	-2.96513	-0.539628	4.13943	3.12241	-0.731429	-11.7407	1.76195	1.41728	-0.435831	-0.398532	-1.08172	0.917396	-3.44824	-1.8949	-0.988381	0.237931	-0.567181	0.312914	
1.6723	-1.04683	1.14385	1.7171	-1.02628	0.468556	-3.0925	-3.32401	-1.4248	4.08164	7.24243	-0.625499	-10.7833	4.14046	1.93175	-0.430434	-0.642827	-0.343366	-3.91066	-3.00058	-1.16872	-1.098	0.682271	-0.431161	0.271266	
2.47759	-0.926575	2.1258	9.90048	-1.60804	0.338659	-0.616797	-3.81373	-2.11199	3.7756	12.7114	-0.438032	-9.68316	6.26078	1.68643	-0.63851	-0.60646	0.77997	-8.67904	-1.9928	-0.7262	-0.917039	1.15455	-0.325393	-0.0163376	
3.63849	-0.909872	2.91543	14.3197	-2.12653	0.507979	1.39107	-4.03952	-2.86159	3.50511	17.5975	-0.353197	-7.58734	7.33936	1.03907	-0.84101	-0.573208	2.05946	-12.1081	-0.751887	-0.583071	-0.633042	1.59328	-0.188572	-0.375122	
4.74316	-0.816033	3.39621	13.9779	-2.45576	0.920479	2.31967	-3.84996	-3.10967	3.43122	19.8772	-0.234779	-4.29679	7.99602	-0.173177	-0.806944	-0.331825	3.98337	-11.9664	0.686002	-0.436755	0.118088	1.81386	-0.225611	-1.01792	
5.557	-0.840525	3.24749	9.75843	-2.98184	1.84527	0.918805	-3.56922	-2.97153	4.13652	18.7088	-0.200957	0.863457	7.81702	-1.35883	-0.536634	0.0723551	5.87822	-8.27928	1.63977	-0.361223	1.06123	1.72909	-0.302533	-1.77918	
5.78849	-1.24829	2.36022	2.61169	-3.65114	2.2763	-3.27028	-2.93785	-2.5299	4.89506	12.8364	-0.640078	7.72652	6.92763	-2.42777	-0.210676	0.399868	7.23688	-2.81853	1.69138	-0.146072	1.62077	1.37801	-0.525251	-1.98994	
5.28327	-1.56175	1.10157	-3.82467	-5.36416	2.14594	-10.407	-1.70866	-1.56959	5.32844	1.59871	-0.915244	14.8478	5.52333	-2.68735	0.650292	0.867105	6.77129	1.69933	0.474744	-0.154823	2.00667	0.565741	-0.888308	-1.61878	
3.90025	-2.11924	-0.253166	-5.67472	-9.03837	0.801207	-20.723	-0.515385	-0.707324	4.62548	-14.2709	-1.49674	20.864	4.35526	-1.18961	1.52452	0.924163	3.765	1.74738	-1.8984	-0.127672	1.66597	-0.171945	-1.22916	-0.197377	
1.57382	-2.68277	-1.40245	1.57474	-14.9093	-1.8841	-33.8185	0.61455	0.0681791	1.58468	-30.6269	-2.22984	22.4578	3.57937	2.37439	2.50093	0.842282	-2.74538	-6.37674	-5.09691	0.360806	0.423715	-0.939223	-1.67827	2.47904	
9.74922	
-5.06136	
3.40296	
9.05575	
16.3149	
5.5537	
8.52635	
-6.28914	
-12.4195	
-2.7133	
20.7759	
6.86868	
2.58861	
-35.4815	
13.0478	
-7.75205	
-21.0583	
6.37798	
12.4344	
31.1206	
10.2712	
6.15973	
10.3402	
5.3725	
0.447293	
-8.87711	
